省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,立木竹価格　（円）,工作物価格　（円）,機械器具価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,県立吉野公園,鹿児島県鹿児島市吉野町７３４２−４地先外,鹿児島県,"220,293","2,674.25","220,293",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,50,80
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,御召覧公園,鹿児島県鹿児島市吉野町３２３９−２９外２筆,鹿児島市,"4,603,279","9,050.58","4,552,299",0,0,0,"50,980",0,0,市街化区域,第一種低層住居専用地域,50,80
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設敷地,鹿児島県鹿児島市吉野町３２３９−２８,鹿児島市,"96,924,112","5,353.63","96,924,112",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,80
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,祇園之洲公園,鹿児島県鹿児島市清水町１０−２,鹿児島市,"6,107,277","6,762.26","6,029,381",0,0,0,"77,895",1,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,鹿児島宿泊所（敬天閣）,鹿児島県鹿児島市城山町５−２,国家公務員共済組合連合会,"196,659,999","1,476.24","196,659,999",0,0,0,0,0,0,市街化区域,第二種住居地域,60,300
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,永吉公園,鹿児島県鹿児島市永吉町７２０−ロ外,鹿児島市,"3,168,460","5,155.53","3,137,516",0,0,0,"30,943",1,0,市街化区域,第一種低層住居専用地域,50,80
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,社会福祉施設敷地,鹿児島県鹿児島市東郡元町１８−３,社会福祉法人　鹿児島県社会福祉事業団,"140,328,159",826.72,"140,328,159",0,0,0,0,0,0,市街化区域,近隣商業地域,80,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,社会福祉施設敷地,鹿児島県鹿児島市東郡元町１８−４,社会福祉法人　鹿児島県社会福祉事業団,"83,281,192",720.06,"83,281,192",0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,鹿屋中央公園,鹿児島県鹿屋市向江町８４１７−１外,鹿屋市,"904,368","1,111.74","904,368",0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,鹿児島県鹿屋市,国家公務員共済組合連合会,"165,410,789","7,010.80","165,410,789",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,寿みなみ公園,鹿児島県鹿屋市寿　７丁目　２１５−１,鹿屋市,"5,686,769",379.05,"5,686,769",0,0,0,0,0,0,非線引,第一種低層住居専用地域,40,60
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,都市公園法 附則第９項,川岸公園,鹿児島県阿久根市本町５５,阿久根市,"19,359,389","1,012.13","19,359,389",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,都市公園法 附則第９項,中央公園,鹿児島県阿久根市本町１９３,阿久根市,"121,072,434","6,261.15","121,072,434",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,都市公園法 附則第９項,大丸公園,鹿児島県阿久根市大丸町８９,阿久根市,"21,488,915",865.55,"21,488,915",0,0,0,0,0,0,非線引,商業地域,80,400
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,都市公園法 附則第９項,高松公園,鹿児島県阿久根市高松町７８,阿久根市,"9,416,418",498.9,"9,416,418",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,都市公園法 附則第９項,東町公園,鹿児島県西之表市東町２８外,西之表市,"10,584,366",485.95,"10,584,366",0,0,0,0,0,0,非線引,商業地域,80,400
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,都市公園法 附則第９項,海岸公園,鹿児島県垂水市旭町６２,垂水市,"57,435,602","3,364.87","57,435,602",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,都市公園法 附則第９項,中央公園,鹿児島県垂水市松原町７,垂水市,"37,597,275","2,568.85","37,597,275",0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,西の浜緑地公園,鹿児島県薩摩川内市里町里字薗中３４４１−７外,薩摩川内市,"6,702,204","8,940.23","6,702,204",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速自動車道敷地,鹿児島県姶良郡湧水町中津川　字下沼１７３３−１２５外２筆,（独）日本高速道路保有・債務返済機構,"24,905,570","24,432.06","24,905,570",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,志布志運動公園,鹿児島県志布志市志布志町安楽　字水溜２０１番３９,志布志市,"48,853,245","12,576.79","48,853,245",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産法 第２２条第１項第１号,おがみ山公園敷地,鹿児島県奄美市名瀬永田町１０６２−１外１筆,奄美市,"43,141","5,226.52","43,141",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,薩川中学校敷地,鹿児島県大島郡瀬戸内町薩川字大勝原７６８−４のうち,瀬戸内町,"264,186","8,819.63","264,186",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産法 第２２条第１項第１号,と畜場敷地,鹿児島県大島郡瀬戸内町大字手安字瀬戸田原７９２番１外１筆,瀬戸内町,"26,060,597","2,706.03","26,060,597",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,嘉鉄小学校野外観察園敷地,鹿児島県大島郡瀬戸内町嘉鉄字湊原３６０−１のうち,瀬戸内町,"485,521","1,287.56","485,521",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,嘉鉄小学校運動場及び体育館敷地,鹿児島県大島郡瀬戸内町嘉鉄字金久原３２２−６のうち,瀬戸内町,"10,235,603","1,303.97","10,235,603",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,空港法 第２６条,奄美空港敷地,鹿児島県奄美市笠利町万屋字ケジ２２２３−３外３筆,鹿児島県,"738,761","21,733.89","738,761",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道ポンプ室敷地,鹿児島県奄美市笠利町手花部字瀬方２９９６−３,奄美市,"127,772",56.64,"127,772",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,空港法 第２６条,喜界空港敷地,鹿児島県大島郡喜界町湾字宮戸４５１−３外１筆,鹿児島県,"2,500,658","183,323.60","2,500,658",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,空港法 第２６条,喜界空港無線施設用地,鹿児島県大島郡喜界町中里字西牧２３１−３のうち,鹿児島県,"1,009","1,893.31","1,009",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,空港法 第２６条,徳之島空港無線施設用地,鹿児島県大島郡天城町浅間字湾屋４番５,鹿児島県,"46,896,605","6,549.15","46,896,605",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,糸木名小学校敷地,鹿児島県大島郡伊仙町糸木名字河地７５１,伊仙町,"8,858",428.54,"8,858",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産法 第２２条第１項第１号,越山公園敷地,鹿児島県大島郡和泊町内城字島川１０７４−２のうち外１筆,和泊町,"2,609,507","13,434.78","2,609,507",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防災無線敷地,鹿児島県大島郡和泊町内城字島川１０７４−２のうち,和泊町,"8,157",45.5,"8,157",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,鹿児島財務事務所名瀬出張所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防救急デジタル無線施設,鹿児島県大島郡和泊町内城字島川１０７４−２のうち,沖永良部与論地区広域事務組合,"4,842",27,"4,842",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,宮崎財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,一ッ葉有料道路敷地,宮崎県宮崎市大字赤江字飛江田１１６８−３外３筆,宮崎県道路公社,"314,143",812.98,"314,143",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,九州財務局,宮崎財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,一ツ葉有料道路敷地,宮崎県宮崎市大字塩路字浜山３０８５−４外１６筆,宮崎県道路公社,"1,762,890","288,947.38","1,762,890",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,九州財務局,宮崎財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,墓地公園,宮崎県都城市都島町３４５,都城市,"163,122","3,260.16","162,493",82.64,82.64,1,627,1,0,非線引,第一種中高層住居専用地域,40,200
財務省,九州財務局,宮崎財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都島公園,宮崎県都城市都島町３４５,都城市,"1,218,018","24,513.77","1,217,387",0,0,0,626,5,0,非線引,第一種中高層住居専用地域,40,200
財務省,九州財務局,宮崎財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,土々呂公園,宮崎県延岡市土々呂町一丁目５１０番１,延岡市,"41,807,410","26,552.07","41,807,410",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,宮崎財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路敷地,宮崎県小林市細野字東宮ノ原　４２６３−４９０　外１筆,（独）日本高速道路保有・債務返済機構,"521,394","33,889.62","521,394",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,宮崎財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,西南の役細島官軍墓地,宮崎県日向市大字日知屋字遠ケ崎２４８９,日向市,"34,507","1,504.34","34,507",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
