省庁名,部局名,部局所名,会計名,分類種類,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,都市計画区域,用途地域,建ぺい率,容積率,処理方法
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区入江岡町９３７番１９,"5,191,937",122.13,"5,191,937",市街化区域,第二種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区八木間町字杉山１１２３番３,"23,710,600",531.28,"23,710,600",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区南岡町７７１番１３,"1,296,141",42.13,"1,296,141",市街化区域,第二種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区岡町６１１番１　外１筆,"93,955,371","1,738.25","93,955,371",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区折戸一丁目８１５番１０,"159,525,012","6,183.14","159,525,012",市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区折戸五丁目５９４番１　外５筆,"186,137,784","7,386.42","186,137,784",市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区木の下町４１９番１,"38,936,952",485.48,"38,936,952",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区梅が岡２４０番,"14,902,915",173.15,"14,902,915",市街化区域,第二種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区梅が岡２６１番　外１筆,"69,822,633",875.08,"69,822,633",市街化区域,第二種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県浜松市中区名塚町字塚越３０７番１　外２筆,"102,780,182","1,622.29","102,780,182",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県浜松市中区和地山二丁目３７番８,"44,096,263",610.16,"44,096,263",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県浜松市中区文丘町２７番１３　外１筆,"123,798,005","1,757.97","123,798,005",市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県浜松市中区萩丘五丁目１６２３番３,"51,767,445",900.46,"51,767,445",市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県浜松市中区鴨江四丁目２５３番１,"53,299,836",818.21,"53,299,836",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県浜松市南区参野町字参野１２８番,"30,140,945",550.6,"30,140,945",市街化区域,第一種住居地域,60,200,地方公共団体等へ売払
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県浜松市南区河輪町字村東３８３番,"27,953,033",987.85,"27,953,033",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県浜松市北区細江町小野字坊畑６３９番１３　外５筆,"91,687,554","5,428.82","91,687,554",市街化区域,第二種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県島田市金谷猪土居２７６９番３　外６筆,"146,716,823","6,254.17","146,716,823",非線引,都市計画用途地域指定なし,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県焼津市北浜通字上側６１番　外３筆,"1,972,975",98.44,"1,972,975",市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県焼津市小川字中川原道下３１１１番　外３筆,"59,753,196","2,028.00","59,753,196",市街化区域,第二種中高層住居専用地域,60,150,直ちに入札実施が困難
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県焼津市石津字下島１０６２番１,"7,113,629",221,"7,113,629",市街化区域,準工業地域,60,200,直ちに入札実施が困難
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県焼津市石津字本田島１２２１番２,"14,826,746",317,"14,826,746",市街化区域,準住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県御前崎市池新田字寅下雨垂坪３７５４番３,"7,721,891",452.22,"7,721,891",非線引,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県牧之原市静波字前浜仁左エ門受１９７４番４,"39,852,778","1,584.51","39,852,778",非線引,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県榛原郡川根本町千頭字桑ノ山平１２３６番１　外２筆,"6,715,397",664.11,"6,715,397",都市計画区域外,都市計画用途地域指定なし,,,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県沼津市下香貫字柿原２８６２番１,"11,262,240",158,"11,262,240",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県沼津市本字千本１９１０番５７　外４筆,"197,655,937","2,642.68","197,655,937",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県沼津市本郷町１８４６番３,"12,217,932",188,"12,217,932",市街化区域,第一種低層住居専用地域,50,80,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県三島市栄町２２５５番５,"4,121,482",144.44,"4,121,482",市街化区域,近隣商業地域,80,200,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県富士市中丸字平松８９４番８地先,"9,516,576",566.69,"9,516,576",市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県富士市今泉字中芝原２３３３番１０,"9,797",124.59,"9,797",市街化区域,第二種中高層住居専用地域,60,150,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県富士市御幸町７６番２,"82,654,126","1,233.84","82,654,126",市街化区域,近隣商業地域,80,300,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県御殿場市水土野字大塚平２４４番５　外１筆,"40,750,041","1,894.98","40,750,041",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県御殿場市萩原字大原１４４番５　外１筆,"18,814,549",317.91,"18,814,549",市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県下田市大沢字鶴居１３番３,"4,133,106",241.34,"4,133,106",都市計画区域外,都市計画用途地域指定なし,70,400,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県伊豆市堀切字大芝山１００４番２００　外１筆,"20,940,616",774.94,"20,940,616",市街化区域,第一種低層住居専用地域,40,60,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県伊豆市湯ケ島字東原５６番３,"1,774,370",137.53,"1,774,370",都市計画区域外,都市計画用途地域指定なし,,,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県伊豆の国市奈古谷字井土久保山２２０２番１３６,"2,356,798",390.25,"2,356,798",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県伊豆の国市奈古谷字笹築２２０５番４２２,"4,783,913",258.96,"4,783,913",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県賀茂郡東伊豆町片瀬字上洞切９０１番２１,"616,241",396.5,"616,241",都市計画区域外,都市計画用途地域指定なし,,,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県賀茂郡東伊豆町片瀬字大畑８９７番４８６,"3,568,101",140.57,"3,568,101",都市計画区域外,都市計画用途地域指定なし,,,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県賀茂郡松崎町宮内字新嶋２６０番２,"11,802,042",173.39,"11,802,042",都市計画区域外,都市計画用途地域指定なし,,,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県賀茂郡松崎町宮内字相ノ田１９３番２,"819,656",527.61,"819,656",都市計画区域外,都市計画用途地域指定なし,,,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県賀茂郡西伊豆町仁科字次ヶ田５８２番３,"3,675,461",328.08,"3,675,461",都市計画区域外,都市計画用途地域指定なし,,,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所沼津出張所,一般会計,普通財産,静岡県田方郡函南町平井字南谷下１７４０番１０９０　外１筆,"3,935,477",737.4,"3,935,477",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
